"fight protect country economy coronavirus rightly continues take centre stage, must stre… ",@the_nationals,-2,conservative
senate speech | labor's extreme nonsense slapped senator pauline hanson. watch: ,@onenationaus,-2,conservative
"nationals oppose coal power hunter senator accused national party ""hypoc… ",@onenationaus,-2,conservative
labor last people criticising anyone misinformation lies. response motion condem… ,@onenationaus,-2,conservative
"yesterday one nation senator macolm roberts told senate greens killed eco-tourism, agriculture mining jo… ",@onenationaus,-2,conservative
"yesterday spoke amendment native title legislation. support anything removes complexities, the… ",@onenationaus,-2,conservative
"nrl accepted convicted criminals back game, like danny wicks (drug peddling) russell packer (assault)… ",@onenationaus,-2,conservative
simply appalling: nsw hsc english students lost marks writing grandfather returned war her… ,@onenationaus,-2,conservative
national party canberra released manufacturing policy last week new coal-fired power station cent… ,@onenationaus,-2,conservative
greens live parallel universe. climate change agenda seeks mislead well-meaning australians pseudoscience… ,@onenationaus,-2,conservative
"senate speech | greens ""truth deniers"" indigenous issues watch: ",@onenationaus,-2,conservative
last night spoke ongoing investigation case mine worker simon turner. huge abuse happened a… ,@onenationaus,-2,conservative
nationals vote motion build coal fired power station hunter valley? ,@onenationaus,-2,conservative
today nationals voted one nation motion construct new coal fired power station hunter walked… ,@onenationaus,-2,conservative
one nation calling government rule mandatory vaccinations. employers able mandat… ,@onenationaus,-2,conservative
i’ve always said problem joel fitzgibbon calling coal support party. labor always seek dem… ,@onenationaus,-2,conservative
"well worth watch. professor brendan murphy, heads government's expert advisory group #covid19 v… ",@liberalaus,1,liberal
thank people victoria patience cooperation. i’m confident get top t… ,@liberalaus,1,liberal
#homebuilder program helped drive housing approvals australia highest level record key p… ,@liberalaus,1,liberal
join ray hadley talk important reforms #ndis. ,@liberalaus,1,liberal
statement alexei navalny. ,@liberalaus,1,liberal
invaluable partnership critical address opportunities challenges indo-pacific. t… ,@liberalaus,1,liberal
earlier discussing record funding universities. ,@liberalaus,1,liberal
"australia better position nearly country. jobs, consumer confidence, vehicle sales &amp; building a… ",@liberalaus,1,liberal
"know australian remarkable work science, innovation &amp; education? nominations open prim… ",@liberalaus,1,liberal
"morrison government’s first home loan deposit scheme delivering first home buyers, helping get t… ",@liberalaus,1,liberal
